timestamp,load_mw,temperature,is_holiday
2023-11-18 22:59:54.943770,800.5228123438949,18.4076474162811,0
2023-11-18 23:59:54.943770,772.4965847623686,18.428650642648726,0
2023-11-19 00:59:54.943770,812.9078257864322,22.576988721391384,0
2023-11-19 01:59:54.943770,824.6171811823453,16.91067328520727,0
2023-11-19 02:59:54.943770,864.0485481497593,20.064850280892752,0
2023-11-19 03:59:54.943770,895.1372031805452,14.276469425926782,0
2023-11-19 04:59:54.943770,980.5268059239518,20.943684665993036,0
2023-11-19 05:59:54.943770,968.8876965686668,20.748488698378374,0
2023-11-19 06:59:54.943770,1032.2018740878589,22.86091015917578,0
2023-11-19 07:59:54.943770,1005.1453526093625,13.890108570999846,0
2023-11-19 08:59:54.943770,1098.0930253994893,23.24405578487383,0
2023-11-19 09:59:54.943770,1045.1400343178025,19.565355756318255,0
2023-11-19 10:59:54.943770,1064.9124118869045,15.158842758112161,0
2023-11-19 11:59:54.943770,1120.1436159256582,17.24626739053811,0
2023-11-19 12:59:54.943770,1096.5801567126082,20.79548695277418,0
2023-11-19 13:59:54.943770,1100.2930489597563,22.765844659806017,0
2023-11-19 14:59:54.943770,989.2433365774858,21.68452874814543,0
2023-11-19 15:59:54.943770,947.6868237220754,21.856632292530865,0
2023-11-19 16:59:54.943770,917.127788453589,24.057315271310525,0
2023-11-19 17:59:54.943770,895.9891860471024,20.318322564894057,0
2023-11-19 18:59:54.943770,849.4092030284929,21.26868048289506,0
2023-11-19 19:59:54.943770,813.6185610960156,14.850935617865478,0
2023-11-19 20:59:54.943770,842.1655833371616,24.9248025347721,0
2023-11-19 21:59:54.943770,784.9401541918397,20.97435889660646,1
2023-11-19 22:59:54.943770,768.2845792570376,17.545361038530032,0
2023-11-19 23:59:54.943770,786.8192481422711,21.441648853661786,0
2023-11-20 00:59:54.943770,856.6896423695655,19.533274179027014,0
2023-11-20 01:59:54.943770,1006.3649882665328,23.779317860591746,0
2023-11-20 02:59:54.943770,960.7583414283251,24.055593442588506,0
2023-11-20 03:59:54.943770,1006.3500017780602,21.33734612781945,0
2023-11-20 04:59:54.943770,1003.3681054165155,21.018269862425267,0
2023-11-20 05:59:54.943770,1078.2385771660372,20.762427252553493,0
2023-11-20 06:59:54.943770,1073.1825383671724,24.69484824279052,0
2023-11-20 07:59:54.943770,1172.2993485076913,20.395906710463766,0
2023-11-20 08:59:54.943770,1205.1304152240455,21.582230421494348,0
2023-11-20 09:59:54.943770,1179.0032557729428,25.58580150692881,0
2023-11-20 10:59:54.943770,1222.4439869328337,22.40425351798678,0
2023-11-20 11:59:54.943770,1197.354307895369,23.644971863719853,0
2023-11-20 12:59:54.943770,1241.6958760056625,17.394921807023618,0
2023-11-20 13:59:54.943770,1117.5510706533194,27.87533052837675,0
2023-11-20 14:59:54.943770,1123.3228568630568,20.381065817261643,0
2023-11-20 15:59:54.943770,1063.597036574769,20.336769888085243,0
2023-11-20 16:59:54.943770,1076.7834018013125,16.42378077453744,0
2023-11-20 17:59:54.943770,1042.6085675946863,22.2288682387492,0
2023-11-20 18:59:54.943770,1035.858689636156,20.09866996415203,0
2023-11-20 19:59:54.943770,908.7315329052531,22.726824637888768,0
2023-11-20 20:59:54.943770,902.1897673871113,21.87259745798685,0
2023-11-20 21:59:54.943770,892.9526252273774,19.00976176668219,0
2023-11-20 22:59:54.943770,906.0289964682448,14.456907163625818,0
2023-11-20 23:59:54.943770,926.9715157518608,15.50589591315044,0
2023-11-21 00:59:54.943770,973.3699273237162,16.54172186448068,0
2023-11-21 01:59:54.943770,940.6856174378329,17.915563434566696,0
2023-11-21 02:59:54.943770,927.432577375796,18.688670403170594,0
2023-11-21 03:59:54.943770,1046.6209865623705,17.256340187492086,0
2023-11-21 04:59:54.943770,1087.4426542109418,22.689329752054793,0
2023-11-21 05:59:54.943770,1090.699479422468,30.10524701781206,0
